10 0.00424 0.249575
10 0.004279 0.268425
12 0.006088 0.272132
13 0.007871 0.262806
14 0.00833 0.265649
15 0.009364 0.261351
17 0.012038 0.265385
19 0.014933 0.277333
21 0.018406 0.27744
23 0.022807 0.286863
25 0.026248 0.293654
28 0.032774 0.301588
30 0.037841 0.315052
33 0.044577 0.335329
37 0.055836 0.346333
40 0.065582 0.367322
44 0.07882 0.391154
49 0.097715 0.423268
54 0.120164 0.45887
59 0.143323 0.494139
65 0.170407 0.560271
71 0.204675 0.685912
79 0.265219 0.71188
86 0.299266 0.782841
95 0.36478 0.908338
104 0.438772 1.036023
115 0.544363 1.206719
126 0.650781 1.397018
138 0.785858 1.621776
152 0.952571 1.929561
167 1.15013 2.286202
184 1.37236 2.757762
202 1.64869 3.226123
222 2.00924 3.881117
244 2.41699 4.608767
268 2.93404 5.47944
294 3.50857 6.602376
323 4.23939 7.920282
355 5.0953 9.527205
390 6.17929 11.8315
429 7.47157 13.738542
471 8.97835 16.686719
517 10.9335 19.861284
568 13.1205 24.200913
625 15.8622 29.369173
686 19.1576 35.884827
754 23.1312 43.226929
828 27.9619 52.523296
910 33.7591 65.134558
1000 40.8213 79.490124
