10 0.004241 0.180557
10 0.004188 0.179845
12 0.006046 0.185507
13 0.007071 0.183517
14 0.007797 0.186291
15 0.008807 0.186302
17 0.011261 0.189753
19 0.014092 0.192882
21 0.016285 0.195675
23 0.019456 0.198855
25 0.022171 0.204576
28 0.027722 0.212199
30 0.0311 0.214631
33 0.038344 0.22302
37 0.046956 0.23444
40 0.054848 0.244027
44 0.065338 0.257127
49 0.080495 0.315545
54 0.09727 0.29779
59 0.115434 0.326259
65 0.141994 0.352026
71 0.167117 0.386192
79 0.205063 0.436849
86 0.245112 0.484121
95 0.295604 0.551677
104 0.35347 0.625124
115 0.432836 0.724409
126 0.518264 0.873565
138 0.620868 0.963391
152 0.757313 1.131642
167 0.90627 1.328468
184 1.10039 1.574457
202 1.32989 1.860582
222 1.59825 2.226917
244 1.94657 2.633142
268 2.33113 3.155689
294 2.8064 3.73764
323 3.38406 4.485629
355 4.08675 5.37436
390 4.92416 6.449174
429 5.99566 7.767844
471 7.18285 9.34143
517 8.65858 11.255587
568 10.4642 13.485328
625 12.6333 16.339905
686 15.2266 19.671726
754 18.4942 23.994688
828 22.1732 28.604884
910 26.8836 34.386778
1000 32.604 41.661557
