6 0.01739
8 0.01775
10 0.01805
12 0.01935
14 0.01873
16 0.01842
18 0.01879
20 0.01861
22 0.02043
24 0.02064
26 0.02054
28 0.02299
32 0.02508
34 0.02535
36 0.02828
40 0.0325
42 0.03472
46 0.04046
50 0.04749
54 0.05537
58 0.06543
64 0.08002
68 0.0896
74 0.10985
80 0.12858
88 0.16382
94 0.19458
102 0.24037
110 0.32003
120 0.37472
130 0.46664
140 0.61346
150 0.74269
164 0.93964
176 1.28988
190 1.39705
206 1.87683
222 2.22578
240 2.77278
260 3.6923
282 4.80021
