0 568785.00000 0.00230 
1 911599.00000 0.00208 
2 1098180.00000 0.00184 
3 1194468.00000 0.00110 
4 1243508.00000 0.00066 
5 1267478.00000 0.00009 
6 1279489.00000 0.00021 
7 1285783.00000 -0.00010 
8 1289462.00000 0.00009 
9 1291778.00000 -0.00017 
10 1293438.00000 0.00007 
11 1294732.00000 -0.00018 
12 1295874.00000 0.00004 
13 1296985.00000 -0.00023 
14 1298002.00000 -0.00003 
15 1298966.00000 -0.00031 
16 1299737.00000 -0.00011 
17 1300349.00000 -0.00035 
18 1300877.00000 -0.00016 
19 1301405.00000 -0.00040 
20 1301890.00000 -0.00019 
21 1302377.00000 -0.00040 
22 1302736.00000 -0.00015 
23 1303089.00000 -0.00036 
24 1303389.00000 -0.00012 
25 1303735.00000 -0.00035 
26 1304015.00000 -0.00012 
27 1304343.00000 -0.00038 
28 1304551.00000 -0.00013 
29 1304791.00000 -0.00036 
30 1305046.00000 -0.00012 
31 1305270.00000 -0.00033 
32 1305490.00000 -0.00007 
33 1305722.00000 -0.00031 
34 1305898.00000 -0.00006 
35 1306070.00000 -0.00027 
36 1306245.00000 -0.00003 
37 1306401.00000 -0.00025 
38 1306589.00000 -0.00002 
39 1306749.00000 -0.00024 
40 1306865.00000 -0.00001 
41 1306934.00000 -0.00024 
42 1307026.00000 -0.00000 
43 1307107.00000 -0.00022 
44 1307189.00000 0.00002 
45 1307226.00000 -0.00021 
46 1307292.00000 0.00002 
47 1307332.00000 -0.00019 
48 1307400.00000 0.00004 
49 1307436.00000 -0.00017 
50 1307484.00000 0.00007 
51 1307508.00000 -0.00015 
52 1307564.00000 0.00010 
53 1307612.00000 -0.00013 
54 1307676.00000 0.00008 
55 1307704.00000 -0.00014 
56 1307770.00000 0.00009 
57 1307798.00000 -0.00013 
58 1307814.00000 0.00010 
59 1307810.00000 -0.00013 
60 1307830.00000 0.00010 
61 1307838.00000 -0.00013 
62 1307862.00000 0.00009 
63 1307874.00000 -0.00014 
64 1307894.00000 0.00008 
65 1307898.00000 -0.00015 
66 1307914.00000 0.00008 
67 1307938.00000 -0.00015 
68 1307954.00000 0.00008 
69 1307966.00000 -0.00014 
70 1307994.00000 0.00009 
71 1308006.00000 -0.00013 
72 1308014.00000 0.00009 
73 1308014.00000 -0.00014 
74 1308018.00000 0.00009 
75 1308014.00000 -0.00014 
76 1308022.00000 0.00009 
77 1308030.00000 -0.00013 
78 1308042.00000 0.00010 
79 1308038.00000 -0.00013 
80 1308042.00000 0.00010 
81 1308038.00000 -0.00013 
82 1308042.00000 0.00010 
83 1308042.00000 -0.00012 
84 1308054.00000 0.00010 
85 1308058.00000 -0.00012 
86 1308070.00000 0.00010 
87 1308098.00000 -0.00012 
88 1308106.00000 0.00011 
89 1308102.00000 -0.00012 
90 1308106.00000 0.00011 
91 1308102.00000 -0.00012 
92 1308106.00000 0.00011 
93 1308102.00000 -0.00012 
94 1308106.00000 0.00011 
95 1308102.00000 -0.00012 
96 1308106.00000 0.00011 
97 1308102.00000 -0.00012 
98 1308106.00000 0.00011 
99 1308102.00000 -0.00012 
100 1308106.00000 0.00011 
101 1308102.00000 -0.00012 
102 1308106.00000 0.00011 
103 1308102.00000 -0.00012 
104 1308106.00000 0.00011 
105 1308102.00000 -0.00012 
106 1308106.00000 0.00011 
107 1308106.00000 -0.00012 
108 1308110.00000 0.00012 
109 1308114.00000 -0.00011 
110 1308118.00000 0.00012 
111 1308118.00000 -0.00011 
112 1308122.00000 0.00012 
113 1308126.00000 -0.00012 
114 1308126.00000 0.00012 
115 1308126.00000 -0.00012 
116 1308126.00000 0.00012 
117 1308126.00000 -0.00012 
118 1308126.00000 0.00012 
119 1308126.00000 -0.00012 
120 1308126.00000 0.00012 
121 1308126.00000 -0.00012 
122 1308126.00000 0.00012 
123 1308126.00000 -0.00012 
124 1308126.00000 0.00012 
125 1308126.00000 -0.00012 
126 1308126.00000 0.00012 
127 1308126.00000 -0.00012 
128 1308126.00000 0.00012 
129 1308126.00000 -0.00012 
130 1308126.00000 0.00012 
131 1308126.00000 -0.00012 
132 1308126.00000 0.00012 
133 1308126.00000 -0.00012 
134 1308126.00000 0.00012 
135 1308126.00000 -0.00012 
136 1308126.00000 0.00012 
137 1308126.00000 -0.00012 
138 1308126.00000 0.00012 
139 1308126.00000 -0.00012 
140 1308126.00000 0.00012 
141 1308126.00000 -0.00012 
142 1308126.00000 0.00012 
143 1308126.00000 -0.00012 
144 1308126.00000 0.00012 
145 1308129.00000 -0.00012 
146 1308129.00000 0.00012 
147 1308129.00000 -0.00012 
148 1308129.00000 0.00012 
149 1308129.00000 -0.00012 
150 1308129.00000 0.00012 
151 1308129.00000 -0.00012 
152 1308129.00000 0.00012 
153 1308129.00000 -0.00012 
154 1308129.00000 0.00012 
155 1308129.00000 -0.00012 
156 1308129.00000 0.00012 
157 1308129.00000 -0.00012 
158 1308129.00000 0.00012 
159 1308129.00000 -0.00012 
160 1308129.00000 0.00012 
161 1308129.00000 -0.00012 
162 1308129.00000 0.00012 
163 1308129.00000 -0.00012 
164 1308129.00000 0.00012 
165 1308135.00000 -0.00012 
166 1308135.00000 0.00012 
167 1308135.00000 -0.00012 
168 1308135.00000 0.00012 
169 1308135.00000 -0.00012 
170 1308135.00000 0.00012 
171 1308135.00000 -0.00012 
172 1308135.00000 0.00012 
173 1308135.00000 -0.00012 
174 1308135.00000 0.00012 
175 1308135.00000 -0.00012 
176 1308135.00000 0.00012 
177 1308135.00000 -0.00012 
178 1308135.00000 0.00012 
179 1308135.00000 -0.00012 
180 1308135.00000 0.00012 
181 1308135.00000 -0.00012 
182 1308135.00000 0.00012 
183 1308135.00000 -0.00012 
184 1308135.00000 0.00012 
185 1308135.00000 -0.00012 
186 1308135.00000 0.00012 
187 1308135.00000 -0.00012 
188 1308135.00000 0.00012 
189 1308135.00000 -0.00012 
190 1308135.00000 0.00012 
191 1308135.00000 -0.00012 
192 1308135.00000 0.00012 
193 1308135.00000 -0.00012 
194 1308135.00000 0.00012 
195 1308135.00000 -0.00012 
196 1308135.00000 0.00012 
197 1308135.00000 -0.00012 
198 1308135.00000 0.00012 
199 1308135.00000 -0.00012 
200 1308135.00000 0.00012 
201 1308135.00000 -0.00012 
202 1308135.00000 0.00012 
203 1308135.00000 -0.00012 
204 1308135.00000 0.00012 
205 1308135.00000 -0.00012 
206 1308135.00000 0.00012 
207 1308135.00000 -0.00012 
208 1308135.00000 0.00012 
209 1308135.00000 -0.00012 
210 1308135.00000 0.00012 
211 1308135.00000 -0.00012 
212 1308135.00000 0.00012 
213 1308135.00000 -0.00012 
214 1308135.00000 0.00012 
215 1308135.00000 -0.00012 
216 1308135.00000 0.00012 
217 1308135.00000 -0.00012 
218 1308135.00000 0.00012 
219 1308135.00000 -0.00012 
220 1308135.00000 0.00012 
221 1308135.00000 -0.00012 
222 1308135.00000 0.00012 
223 1308135.00000 -0.00012 
224 1308135.00000 0.00012 
225 1308135.00000 -0.00012 
226 1308135.00000 0.00012 
227 1308135.00000 -0.00012 
228 1308135.00000 0.00012 
229 1308135.00000 -0.00012 
230 1308135.00000 0.00012 
231 1308135.00000 -0.00012 
232 1308135.00000 0.00012 
233 1308135.00000 -0.00012 
234 1308135.00000 0.00012 
235 1308135.00000 -0.00012 
236 1308135.00000 0.00012 
237 1308135.00000 -0.00012 
238 1308135.00000 0.00012 
239 1308135.00000 -0.00012 
240 1308135.00000 0.00012 
241 1308135.00000 -0.00012 
242 1308135.00000 0.00012 
243 1308135.00000 -0.00012 
244 1308135.00000 0.00012 
245 1308135.00000 -0.00012 
246 1308135.00000 0.00012 
247 1308135.00000 -0.00012 
248 1308135.00000 0.00012 
249 1308135.00000 -0.00012 
250 1308135.00000 0.00012 
251 1308135.00000 -0.00012 
252 1308135.00000 0.00012 
253 1308135.00000 -0.00012 
254 1308135.00000 0.00012 
255 1308135.00000 -0.00012 
256 1308135.00000 0.00012 
257 1308135.00000 -0.00012 
258 1308135.00000 0.00012 
259 1308135.00000 -0.00012 
260 1308135.00000 0.00012 
261 1308135.00000 -0.00012 
262 1308135.00000 0.00012 
263 1308135.00000 -0.00012 
264 1308135.00000 0.00012 
265 1308135.00000 -0.00012 
266 1308135.00000 0.00012 
267 1308135.00000 -0.00012 
268 1308135.00000 0.00012 
269 1308135.00000 -0.00012 
270 1308135.00000 0.00012 
271 1308135.00000 -0.00012 
272 1308135.00000 0.00012 
273 1308135.00000 -0.00012 
274 1308135.00000 0.00012 
275 1308135.00000 -0.00012 
276 1308135.00000 0.00012 
277 1308135.00000 -0.00012 
278 1308135.00000 0.00012 
279 1308135.00000 -0.00012 
280 1308135.00000 0.00012 
281 1308135.00000 -0.00012 
282 1308135.00000 0.00012 
283 1308135.00000 -0.00012 
284 1308135.00000 0.00012 
285 1308135.00000 -0.00012 
286 1308135.00000 0.00012 
287 1308135.00000 -0.00012 
288 1308135.00000 0.00012 
289 1308135.00000 -0.00012 
290 1308135.00000 0.00012 
291 1308135.00000 -0.00012 
292 1308135.00000 0.00012 
293 1308135.00000 -0.00012 
294 1308135.00000 0.00012 
295 1308135.00000 -0.00012 
296 1308135.00000 0.00012 
297 1308135.00000 -0.00012 
298 1308135.00000 0.00012 
299 1308135.00000 -0.00012 
300 1308135.00000 0.00012 
301 1308135.00000 -0.00012 
302 1308135.00000 0.00012 
303 1308135.00000 -0.00012 
304 1308135.00000 0.00012 
305 1308135.00000 -0.00012 
306 1308135.00000 0.00012 
307 1308135.00000 -0.00012 
