0 -0.50540 0.01370 
10 -0.88326 0.07935 
20 -0.91990 0.08170 
30 -0.93741 0.10280 
40 -0.94320 0.12120 
50 -0.94945 0.14325 
60 -0.95419 0.17935 
70 -0.95714 0.20500 
80 -0.95899 0.23545 
90 -0.96148 0.27100 
100 -0.96124 0.31640 
110 -0.96548 0.37260 
120 -0.96674 0.41090 
130 -0.96949 0.45595 
140 -0.96940 0.50350 
150 -0.97186 0.54120 
160 -0.97465 0.58275 
170 -0.97339 0.61435 
180 -0.97506 0.64795 
190 -0.97500 0.67705 
200 -0.97610 0.71270 
210 -0.97761 0.75280 
220 -0.97959 0.80030 
230 -0.97994 0.84255 
240 -0.97887 0.87795 
250 -0.98159 0.91205 
260 -0.98430 0.93725 
270 -0.98547 0.96280 
280 -0.98704 0.98255 
290 -0.98980 0.99465 
300 -0.99011 0.99485 
310 -0.98996 0.99485 
320 -0.99035 0.99490 
330 -0.98931 0.99440 
340 -0.98911 0.99430 
350 -0.98985 0.99465 
360 -0.98971 0.99445 
370 -0.99086 0.99520 
380 -0.98969 0.99470 
390 -0.99036 0.99490 
400 -0.98755 0.99330 
410 -0.98884 0.99385 
420 -0.98957 0.99460 
430 -0.98911 0.99415 
440 -0.98931 0.99425 
450 -0.98766 0.99330 
460 -0.98904 0.99425 
470 -0.98917 0.99430 
480 -0.99094 0.99525 
490 -0.98990 0.99470 
500 -0.98954 0.99430 
510 -0.98822 0.99365 
520 -0.98971 0.99465 
530 -0.98782 0.99335 
540 -0.98895 0.99425 
550 -0.98799 0.99355 
560 -0.98967 0.99460 
570 -0.98922 0.99430 
580 -0.99030 0.99490 
590 -0.99074 0.99505 
600 -0.98889 0.99410 
610 -0.99020 0.99480 
620 -0.98790 0.99360 
630 -0.99109 0.99520 
640 -0.98977 0.99450 
650 -0.98992 0.99465 
660 -0.99030 0.99480 
670 -0.99039 0.99505 
680 -0.99014 0.99470 
690 -0.98929 0.99435 
700 -0.98837 0.99375 
710 -0.98835 0.99375 
720 -0.99025 0.99490 
730 -0.98667 0.99295 
740 -0.98931 0.99430 
750 -0.99075 0.99505 
760 -0.98990 0.99470 
770 -0.98957 0.99445 
780 -0.98989 0.99460 
790 -0.99020 0.99485 
800 -0.98862 0.99395 
810 -0.98812 0.99380 
820 -0.98825 0.99365 
830 -0.99045 0.99505 
840 -0.98950 0.99460 
850 -0.99016 0.99480 
860 -0.99074 0.99525 
870 -0.99049 0.99480 
880 -0.98945 0.99445 
890 -0.98795 0.99365 
900 -0.98801 0.99370 
910 -0.98954 0.99435 
920 -0.98810 0.99365 
930 -0.98774 0.99340 
940 -0.98822 0.99385 
950 -0.98689 0.99275 
960 -0.99019 0.99495 
970 -0.98970 0.99455 
980 -0.98951 0.99440 
990 -0.99017 0.99475 
1000 -0.98816 0.99370 
1010 -0.99147 0.99555 
1020 -0.99040 0.99505 
1030 -0.98851 0.99400 
1040 -0.98965 0.99435 
1050 -0.98807 0.99360 
1060 -0.98871 0.99415 
1070 -0.98906 0.99420 
1080 -0.98805 0.99360 
1090 -0.99034 0.99465 
1100 -0.98956 0.99450 
1110 -0.99115 0.99535 
1120 -0.98861 0.99390 
1130 -0.99016 0.99480 
1140 -0.99195 0.99570 
1150 -0.99094 0.99525 
1160 -0.99061 0.99505 
1170 -0.99046 0.99490 
1180 -0.98875 0.99395 
1190 -0.98957 0.99445 
1200 -0.99095 0.99515 
1210 -0.98811 0.99370 
1220 -0.98790 0.99370 
1230 -0.98745 0.99325 
1240 -0.98831 0.99350 
1250 -0.98926 0.99390 
1260 -0.98842 0.99380 
1270 -0.98950 0.99450 
1280 -0.99020 0.99490 
1290 -0.98821 0.99370 
1300 -0.98906 0.99425 
1310 -0.98936 0.99415 
1320 -0.98905 0.99440 
1330 -0.99121 0.99550 
1340 -0.98857 0.99385 
1350 -0.98887 0.99390 
1360 -0.98729 0.99340 
1370 -0.99171 0.99560 
1380 -0.98922 0.99430 
1390 -0.99057 0.99490 
1400 -0.99275 0.99625 
1410 -0.98770 0.99345 
1420 -0.99140 0.99550 
1430 -0.98945 0.99435 
1440 -0.98912 0.99420 
1450 -0.98900 0.99420 
1460 -0.98916 0.99425 
1470 -0.98939 0.99435 
1480 -0.98954 0.99450 
1490 -0.98912 0.99425 
1500 -0.99160 0.99560 
1510 -0.98975 0.99445 
1520 -0.98856 0.99395 
1530 -0.99059 0.99495 
1540 -0.98931 0.99440 
1550 -0.98865 0.99400 
1560 -0.98914 0.99405 
1570 -0.99016 0.99490 
1580 -0.98809 0.99375 
1590 -0.98871 0.99415 
1600 -0.98801 0.99365 
1610 -0.99095 0.99525 
1620 -0.99014 0.99480 
1630 -0.98807 0.99385 
1640 -0.98871 0.99390 
1650 -0.98955 0.99425 
1660 -0.99042 0.99485 
1670 -0.98919 0.99440 
1680 -0.99364 0.99670 
1690 -0.98940 0.99430 
1700 -0.99034 0.99495 
1710 -0.98884 0.99405 
1720 -0.98834 0.99360 
