0 -1.04812 -0.00380 
10 -1.82336 -0.02173 
20 -1.89546 -0.05295 
30 -1.92277 -0.06971 
40 -1.93719 -0.09180 
50 -1.94720 -0.11936 
60 -1.95339 -0.14307 
70 -1.95872 -0.17306 
80 -1.96429 -0.19820 
90 -1.96903 -0.21870 
100 -1.97151 -0.23855 
110 -1.97395 -0.25837 
120 -1.97551 -0.27763 
130 -1.97691 -0.29714 
140 -1.97802 -0.31703 
150 -1.97894 -0.33840 
160 -1.97989 -0.36071 
170 -1.98081 -0.37961 
180 -1.98136 -0.39660 
190 -1.98234 -0.41630 
200 -1.98297 -0.43775 
210 -1.98332 -0.45852 
220 -1.98397 -0.48000 
230 -1.98468 -0.50289 
240 -1.98539 -0.52479 
250 -1.98600 -0.54713 
260 -1.98691 -0.56693 
270 -1.98737 -0.58237 
280 -1.98786 -0.59797 
290 -1.98840 -0.61353 
300 -1.98895 -0.62831 
310 -1.98938 -0.64213 
320 -1.98981 -0.65538 
330 -1.99026 -0.66829 
340 -1.99033 -0.68025 
350 -1.99054 -0.69101 
360 -1.99080 -0.70132 
370 -1.99141 -0.71079 
380 -1.99172 -0.71975 
390 -1.99170 -0.72661 
400 -1.99177 -0.73397 
410 -1.99187 -0.74182 
420 -1.99216 -0.75038 
430 -1.99228 -0.75891 
440 -1.99232 -0.76783 
450 -1.99222 -0.77651 
460 -1.99252 -0.78486 
470 -1.99281 -0.79309 
480 -1.99304 -0.80086 
490 -1.99300 -0.80952 
500 -1.99318 -0.81854 
510 -1.99340 -0.82752 
520 -1.99354 -0.83617 
530 -1.99346 -0.84393 
540 -1.99361 -0.85201 
550 -1.99405 -0.86047 
560 -1.99432 -0.86894 
570 -1.99417 -0.87760 
580 -1.99444 -0.88701 
590 -1.99440 -0.89571 
600 -1.99463 -0.90421 
610 -1.99488 -0.91369 
620 -1.99530 -0.92320 
630 -1.99541 -0.93217 
640 -1.99531 -0.94061 
650 -1.99530 -0.94893 
660 -1.99581 -0.95720 
670 -1.99575 -0.96467 
680 -1.99589 -0.97160 
690 -1.99600 -0.97810 
700 -1.99648 -0.98402 
710 -1.99656 -0.98885 
720 -1.99665 -0.99307 
730 -1.99671 -0.99605 
740 -1.99696 -0.99836 
750 -1.99721 -0.99929 
760 -1.99706 -0.99925 
770 -1.99729 -0.99931 
780 -1.99696 -0.99922 
790 -1.99730 -0.99931 
800 -1.99729 -0.99931 
810 -1.99753 -0.99937 
820 -1.99716 -0.99927 
830 -1.99699 -0.99923 
840 -1.99718 -0.99928 
850 -1.99722 -0.99929 
860 -1.99738 -0.99933 
870 -1.99717 -0.99928 
880 -1.99718 -0.99928 
890 -1.99693 -0.99921 
900 -1.99691 -0.99921 
910 -1.99723 -0.99929 
920 -1.99699 -0.99923 
930 -1.99730 -0.99931 
940 -1.99736 -0.99933 
950 -1.99727 -0.99930 
960 -1.99708 -0.99925 
970 -1.99718 -0.99928 
980 -1.99713 -0.99927 
990 -1.99713 -0.99927 
