10 -0.88100 0.12800
20 -0.92780 0.19460
30 -0.95540 0.18860
40 -0.96320 0.19380
50 -0.96460 0.21980
60 -0.96260 0.24200
70 -0.96460 0.25320
80 -0.96280 0.24780
90 -0.96400 0.24640
100 -0.96620 0.24900
110 -0.96560 0.24660
120 -0.96460 0.28140
130 -0.96640 0.28000
140 -0.96660 0.29020
150 -0.96720 0.32480
160 -0.96660 0.33800
170 -0.96600 0.34000
180 -0.96540 0.34820
190 -0.96660 0.33120
200 -0.96560 0.33220
210 -0.96660 0.34980
220 -0.96460 0.36880
230 -0.96800 0.34980
240 -0.96780 0.33780
250 -0.96680 0.31460
260 -0.96780 0.28760
270 -0.96740 0.28060
280 -0.96820 0.26140
290 -0.96820 0.26840
300 -0.96600 0.27740
310 -0.96740 0.28080
320 -0.96820 0.26880
330 -0.97080 0.25020
340 -0.96820 0.24100
350 -0.96960 0.23520
360 -0.96680 0.22700
370 -0.96920 0.23180
380 -0.96920 0.24180
390 -0.96900 0.24840
400 -0.96840 0.24300
410 -0.96900 0.23220
420 -0.96960 0.23660
430 -0.96960 0.22820
440 -0.96880 0.22820
450 -0.96960 0.24800
460 -0.96960 0.26020
470 -0.96920 0.27760
480 -0.96960 0.29800
490 -0.97000 0.28780
500 -0.96980 0.28160
510 -0.96900 0.29620
520 -0.96960 0.28180
530 -0.97100 0.28880
540 -0.96960 0.28760
550 -0.97120 0.29520
560 -0.97060 0.27860
570 -0.97120 0.25260
580 -0.97220 0.27880
590 -0.97160 0.27480
600 -0.97240 0.26560
610 -0.97240 0.25820
620 -0.97140 0.27880
630 -0.97200 0.25920
640 -0.97200 0.23160
650 -0.97300 0.21320
660 -0.97100 0.21480
670 -0.97120 0.19580
680 -0.97180 0.17200
690 -0.97280 0.14480
700 -0.97060 0.13620
710 -0.97080 0.14500
720 -0.97180 0.15840
730 -0.97120 0.16400
740 -0.97200 0.15660
750 -0.97340 0.15340
760 -0.97060 0.16140
770 -0.97200 0.15880
780 -0.97080 0.17920
790 -0.97180 0.17980
800 -0.97260 0.18740
810 -0.97280 0.18480
820 -0.97240 0.17300
830 -0.97080 0.17900
840 -0.97320 0.15900
850 -0.97120 0.16120
860 -0.97220 0.14660
870 -0.97320 0.13720
880 -0.97080 0.14160
890 -0.97240 0.16440
900 -0.97160 0.19640
910 -0.97220 0.20680
920 -0.97380 0.22080
930 -0.97400 0.21480
940 -0.97220 0.21720
950 -0.97280 0.23500
960 -0.97440 0.18700
970 -0.97180 0.24440
980 -0.97240 0.25520
990 -0.97400 0.25980
1000 -0.97340 0.26560
